ride_id,vehicle_type,distance_km,city,timestamp,co2_grams
R001929,petrol_car,29.03,Chennai,2024-08-07 10:15:00,5573.76
R001930,electric_bike,40.55,Delhi,2024-02-12 06:58:00,851.55
R001931,electric_bike,25.14,Bangalore,2024-04-20 10:26:00,527.94
R001932,electric_bike,38.68,Pune,2024-09-14 13:16:00,812.28
R001933,bus,43.1,Bangalore,2024-05-04 05:46:00,4525.5
R001934,electric_bike,23.02,Bangalore,2024-10-10 02:19:00,483.42
R001935,electric_bike,35.88,Pune,2024-11-29 18:30:00,753.48
R001936,diesel_car,12.81,Chennai,2024-06-21 20:19:00,2190.51
R001937,petrol_car,3.08,Delhi,2024-04-26 01:21:00,591.36
R001938,bus,33.08,Chennai,2024-12-13 06:42:00,3473.4
R001939,bus,16.67,Delhi,2024-10-20 09:32:00,1750.35
R001940,diesel_car,27.71,Delhi,2024-04-17 19:48:00,4738.41
R001941,bus,11.2,Mumbai,2024-11-23 02:41:00,1176.0
R001942,electric_bike,28.62,Mumbai,2024-08-31 22:37:00,601.02
R001943,electric_bike,4.03,Chennai,2024-07-25 12:06:00,84.63
R001944,petrol_car,14.64,Mumbai,2024-01-13 00:51:00,2810.88
R001945,diesel_car,21.84,Bangalore,2024-08-19 23:44:00,3734.64
R001946,diesel_car,47.0,Bangalore,2024-12-17 00:46:00,8037.0
R001947,diesel_car,29.18,Delhi,2024-10-13 09:45:00,4989.78
R001948,petrol_car,6.18,Mumbai,2024-08-16 17:08:00,1186.56
R001949,petrol_car,15.08,Delhi,2024-02-01 02:28:00,2895.36
R001950,bus,17.8,Mumbai,2024-02-18 13:27:00,1869.0
R001951,electric_bike,27.61,Bangalore,2024-06-10 00:58:00,579.81
R001952,electric_bike,7.04,Bangalore,2024-09-18 22:44:00,147.84
R001953,electric_bike,15.08,Pune,2024-08-20 04:01:00,316.68
R001954,electric_bike,36.55,Bangalore,2024-10-25 17:12:00,767.55
R001955,petrol_car,41.54,Chennai,2024-12-29 10:59:00,7975.68
R001956,electric_bike,17.06,Bangalore,2024-09-14 12:59:00,358.26
R001957,petrol_car,32.53,Bangalore,2024-12-09 09:30:00,6245.76
R001958,bus,47.08,Delhi,2024-08-04 09:41:00,4943.4
R001959,electric_bike,22.74,Delhi,2024-04-29 21:49:00,477.54
R001960,petrol_car,49.24,Pune,2024-05-09 09:42:00,9454.08
R001961,bus,17.16,Bangalore,2024-12-20 01:24:00,1801.8
R001962,petrol_car,21.39,Delhi,2024-07-10 13:24:00,4106.88
R001963,diesel_car,23.76,Delhi,2024-06-24 05:43:00,4062.96
R001964,petrol_car,6.88,Chennai,2024-12-06 02:16:00,1320.96
R001965,bus,22.26,Pune,2024-08-29 00:44:00,2337.3
R001966,electric_bike,15.54,Bangalore,2024-10-22 06:57:00,326.34
R001967,diesel_car,30.66,Delhi,2024-04-06 08:48:00,5242.86
R001968,bus,5.46,Pune,2024-07-31 21:59:00,573.3
R001969,petrol_car,40.49,Bangalore,2024-07-05 13:09:00,7774.08
R001970,bus,15.59,Chennai,2024-12-25 15:06:00,1636.95
R001971,bus,6.47,Pune,2024-06-03 22:38:00,679.35
R001972,petrol_car,46.29,Delhi,2024-10-22 18:26:00,8887.68
R001973,bus,38.54,Delhi,2024-09-11 10:49:00,4046.7
R001974,diesel_car,22.51,Bangalore,2024-02-28 18:55:00,3849.21
R001975,petrol_car,17.18,Bangalore,2024-01-04 06:52:00,3298.56
R001976,bus,46.03,Bangalore,2024-06-09 18:58:00,4833.15
R001977,bus,10.19,Delhi,2024-02-14 02:38:00,1069.95
R001978,bus,9.38,Delhi,2024-04-20 20:31:00,984.9
R001979,petrol_car,16.8,Chennai,2024-01-11 13:31:00,3225.6
R001980,bus,11.42,Pune,2024-10-31 06:48:00,1199.1
R001981,electric_bike,19.91,Chennai,2024-08-30 22:52:00,418.11
R001982,electric_bike,46.24,Pune,2024-05-21 17:53:00,971.04
R001983,petrol_car,14.28,Mumbai,2024-07-30 22:01:00,2741.76
R001984,petrol_car,33.14,Mumbai,2024-07-19 06:32:00,6362.88
R001985,petrol_car,21.14,Chennai,2024-02-29 05:12:00,4058.88
R001986,petrol_car,9.56,Mumbai,2024-06-16 07:34:00,1835.52
R001987,diesel_car,35.99,Chennai,2024-03-07 23:21:00,6154.29
R001988,petrol_car,48.14,Chennai,2024-10-31 18:59:00,9242.88
R001989,electric_bike,41.34,Chennai,2024-03-12 07:37:00,868.14
R001990,electric_bike,46.98,Delhi,2024-07-04 18:57:00,986.58
R001991,petrol_car,46.37,Chennai,2024-10-16 17:03:00,8903.04
R001992,electric_bike,23.16,Mumbai,2024-04-12 10:08:00,486.36
R001993,diesel_car,35.35,Delhi,2024-06-04 20:28:00,6044.85
R001994,electric_bike,24.83,Bangalore,2024-11-18 07:13:00,521.43
R001995,bus,40.82,Delhi,2024-07-05 02:14:00,4286.1
R001996,bus,14.85,Delhi,2024-04-08 07:46:00,1559.25
R001997,electric_bike,27.7,Chennai,2024-08-21 06:39:00,581.7
R001998,bus,49.05,Mumbai,2024-07-23 17:46:00,5150.25
R001999,bus,9.07,Chennai,2024-12-28 02:53:00,952.35
R002000,electric_bike,9.0,Pune,2024-02-20 08:47:00,189.0
